year,const,hpwt,space,air,mpd,income,weight,
 71.000000000000,  1.388553325044, -0.419405849317,  1.478318951822, -0.737914801402, -0.309776838396,  1.473810017741,  0.114895571939,
 71.000000000000,  0.213240231837, -0.184526445386,  0.371562487602,  0.864866021185,  0.242614284846,  1.631957035808,  0.116226700088,
 71.000000000000, -1.319636370044, -0.417411999660, -0.106926950914, -0.335675755892,  1.643144152565,  1.791186119818,  0.134081349812,
 71.000000000000,  0.780070204190, -0.230360135513, -0.061361274809,  1.558840975947,  0.269770609177,  2.281915853786,  0.115077481552,
 71.000000000000,  0.313806163767,  1.271272595272,  1.305266613440,  1.246494778640,  0.637149910006,  0.856151427600,  0.134084741760,
 71.000000000000, -1.891949496100, -1.210385297129,  0.362417713045, -0.092363544744,  0.011083823765,  2.608358260712,  0.137624969671,
 71.000000000000,  1.893326700675, -0.620237320981, -0.189635883184,  0.233199116023, -0.161886733774,  0.924286528800,  0.159133817643,
 71.000000000000, -1.641879584650, -0.863774710995,  0.174741075065,  0.570791205782,  0.082049486118,  2.893752458350,  0.130432417366,
 71.000000000000, -0.156232893799,  0.860282903720,  0.791489385773,  0.097627806283, -0.023637864027,  0.938854181939,  0.315228555761,
 71.000000000000,  0.371061448775,  0.319324932627,  0.595568597773, -0.331423026633, -0.535375021515,  1.467635659611,  0.117308845816,
 71.000000000000,  0.524068267269, -0.447279471811, -0.098348362103, -0.761867979331,  1.472986856795,  1.510560028386,  0.116016677070,
 71.000000000000, -0.651098105697,  0.494813584703, -0.121953518453, -0.814403700343, -0.307056794840,  1.844297073814,  0.145491703748,
 71.000000000000,  1.074050128085,  0.376957373881,  0.332771926602, -1.493540468396,  1.180522910104,  0.980266127823,  0.120707807097,
 71.000000000000, -1.152758094221,  0.376510404032, -0.210939184688, -2.895422729599,  0.847454053374,  1.907519642730,  0.142103498577,
 71.000000000000, -0.747887446350,  0.899672995641,  1.603260873262,  0.015136928129,  1.268101863741,  0.639647369762,  1.249936321261,
 71.000000000000,  0.228388449702,  0.006571719736,  0.417882658807,  0.680067226309,  0.247149030923,  1.362939501707,  0.119679008425,
 71.000000000000,  2.335994161186, -1.888204851669,  0.283986324178, -2.484176273490, -0.519407989120,  0.916915297662,  0.125483180183,
 71.000000000000,  0.083823531678, -0.990197369806,  0.446180868830, -0.946830409056,  1.109077158454,  0.854428713685,  0.344003233702,
 71.000000000000,  2.334337504659, -0.313242957149,  0.532180568294,  0.730372665015,  1.387275618860,  0.912664836657,  0.115231534095,
 71.000000000000,  1.332095349078,  0.375154107560, -0.803241916593, -0.259497730504, -1.206776808289,  1.217747528004,  0.297359636581,
 71.000000000000,  0.852905784924, -0.036656687766,  0.051021390923,  1.220420157016,  0.405403838208,  1.919028991836,  0.115110566836,
 71.000000000000, -0.312501110969,  1.830937709970, -0.928704554145,  1.939057529068, -0.152734713670,  1.956868808127,  0.187130501923,
 71.000000000000, -0.276077170881, -1.542658868619,  0.288594565826,  0.832396351933, -0.959491700531,  2.034232595508,  0.121447064932,
 71.000000000000,  0.016149086215,  0.584724843113, -0.238633191966,  0.116946866114,  1.943321130089,  1.413967130805,  0.118733034100,
 71.000000000000,  0.743552456101,  0.452841666799, -0.388263713975,  1.334611600118, -0.491126216818,  1.319250864484,  0.159401324813,
 71.000000000000,  1.366948206578, -0.308776642673,  0.845600767310,  1.814611339590, -0.458982192394,  0.949096917280,  0.125106911473,
 71.000000000000,  0.201683906396,  0.224980629647,  0.060165683083,  1.657564154380, -0.785117245149,  1.482204904330,  0.137578022155,
 71.000000000000,  0.437633232481, -0.822536704222,  3.424055499822,  0.339692020910,  2.386763729868,  1.411837383540,  0.114882505338,
 71.000000000000,  2.842180138846, -0.209458634514,  0.685884475433,  1.158005898444,  0.482424400491,  2.405416202548,  0.114882589118,
 71.000000000000,  1.558647379966,  1.287457559695, -0.164431541878, -0.444609885918,  1.536244196209,  2.203592928218,  0.114890870463,
 71.000000000000,  0.913581741855, -0.753343632811,  0.663751074235,  2.171859354323, -0.040197160755,  1.555262665315,  0.115133556549,
 71.000000000000,  0.862213545702, -2.410837730884,  2.239344856825,  0.223438473510, -0.226814101100,  1.938738346055,  0.114883077575,
 71.000000000000, -0.140626915187, -0.888418295748, -0.140989162088, -1.102700619655,  1.790069691584,  1.436242735018,  0.120937342987,
 71.000000000000,  0.809211614969,  0.321550362135,  1.177369690521, -0.682315122661,  1.799590491265,  1.273711380335,  0.114921257770,
 71.000000000000, -0.010774430726, -0.842952957008,  0.606397518181, -1.015303967605, -1.675653825101,  1.275921250448,  0.206527966938,
 71.000000000000, -0.984327969970, -2.212076032504,  1.213796797931, -1.020708749481,  1.440711352617,  1.366076792379,  0.117522569811,
 71.000000000000, -0.426378902350, -1.085808382079, -1.051975989230, -0.675310684686,  1.809926152420,  1.821777743222,  0.143246828824,
 71.000000000000,  0.579343232957, -0.775986580730,  0.843773815421, -0.912332699756, -0.505550392537,  2.401892101647,  0.114919101866,
 71.000000000000, -0.791735231744,  1.556806373275,  0.723293373725,  1.390415954445, -1.693194047609,  1.253805155794,  0.403613165447,
 71.000000000000,  0.018540530682, -0.404569770449,  0.328813326012, -0.524090763563, -0.468122602992,  2.969285213888,  0.115229628521,
 71.000000000000, -0.512002934497, -1.238814425087,  0.147898272513,  1.814956266463, -1.109606757652,  1.886580336269,  0.144664270995,
 71.000000000000,  1.176061184620,  0.338644559215,  0.122703696213, -1.110560307532,  2.069456467139,  2.555869663486,  0.114885464227,
 71.000000000000,  0.154115864708,  1.682277583857,  1.673819604135,  0.112348475273,  2.342779922686,  1.430528258622,  0.114887570034,
 71.000000000000, -0.078390016962,  0.156484913366,  1.725415724372, -0.120066291373,  0.332543341050,  1.403865706119,  0.114998504451,
 71.000000000000,  2.764701204512,  0.501122876760, -0.631126485577, -1.661142268032, -1.162960161050,  1.551132636353,  0.115420597857,
 71.000000000000, -0.584227297091,  0.585693239956,  0.934744878936, -0.068777280758,  0.134069298020,  1.088687700266,  0.177683979921,
 71.000000000000, -0.447992832908, -0.911558989781,  0.448681554278,  0.965250063901, -1.797874661622,  1.896589188452,  0.133707384598,
 71.000000000000,  0.167490191587, -1.525438700175,  0.890098796033, -1.992270245731,  1.080207713783,  0.798556781371,  0.262282393899,
 71.000000000000,  0.110640549498,  0.470643764003,  1.217319349245,  0.601150642322, -1.278908718729,  1.724740877140,  0.115234877906,
 71.000000000000, -0.316261855573, -1.898198243165,  1.250816937334, -1.345937396586,  1.846382172800,  1.246502266826,  0.115596566486,
 71.000000000000, -0.153981048686, -1.400879114717,  1.335920546553,  0.155898200325,  0.660037960613,  1.376455557023,  0.115419196922,
 71.000000000000,  0.206757423054, -0.729131788772,  0.588000191379,  0.502272120731,  0.933976068265,  1.043490536940,  0.134531439688,
